timestamp,X_slope_360,X_slope_720,actual_target,forecast,y_predict,y_actual,signal_correct
2024-07-26 18:00:00,6.162132681063653e-05,5.974220147033855e-06,-0.0008457607147761559,7.103025908286755e-05,1,-1,0
2024-07-26 19:00:00,6.19138817943614e-05,6.182159398459694e-06,0.0008103024164374251,7.111862215904721e-05,1,1,1
2024-07-26 20:00:00,6.225849093484409e-05,6.402450300518152e-06,0.00031807535494343675,7.124251206988685e-05,1,1,1
2024-07-26 21:00:00,6.256964688512674e-05,6.634034627118754e-06,-0.0004914146961900734,7.132811734143168e-05,1,-1,0
2024-07-26 22:00:00,6.286118205644233e-05,6.865593876530465e-06,0.0004338143852848919,7.139661063963374e-05,1,1,1
2024-07-26 23:00:00,6.321613849900575e-05,7.1060556958457644e-06,-0.0002746299722479195,7.15133275387583e-05,1,-1,0
2024-07-29 00:00:00,6.356380964873751e-05,7.341530204857224e-06,-0.00013735270729409166,7.16276906358173e-05,1,-1,0
2024-07-29 01:00:00,6.390665051428744e-05,7.570979432175871e-06,-5.061058050337408e-05,7.174267759017503e-05,1,-1,0
2024-07-29 02:00:00,6.421919407813464e-05,7.810042393333628e-06,-0.000838732068486836,7.182348518549959e-05,1,-1,0
2024-07-29 03:00:00,6.448954467242215e-05,8.039198570989848e-06,2.170955509872563e-05,7.187541184478455e-05,1,1,1
2024-07-29 04:00:00,6.47256768956375e-05,8.25382122007719e-06,0.00010130905775351806,7.190913840297847e-05,1,1,1
2024-07-29 05:00:00,6.497009364784357e-05,8.449344841849733e-06,-7.23562823341517e-05,7.196544529149723e-05,1,-1,0
2024-07-29 06:00:00,6.518664495866672e-05,8.634871980851015e-06,0.00046311371612572927,7.200545357657074e-05,1,1,1
2024-07-29 07:00:00,6.544005869385208e-05,8.838870091691299e-06,-1.4465604409097388e-05,7.206280680658935e-05,1,-1,0
2024-07-29 08:00:00,6.571369377849461e-05,9.04108852447597e-06,-5.786325466350384e-05,7.213924657577584e-05,1,-1,0
2024-07-29 09:00:00,6.598960897330116e-05,9.233876801462743e-06,0.0009113989974611769,7.222525463994081e-05,1,1,1
2024-07-29 10:00:00,6.625686154984724e-05,9.437570288529262e-06,0.00035411020776887625,7.229493619740722e-05,1,1,1
2024-07-29 11:00:00,6.656279883847339e-05,9.647044232981845e-06,-0.0008741258741259417,7.239375102912995e-05,1,-1,0
2024-07-29 12:00:00,6.679271573595033e-05,9.844605860207609e-06,0.000347064055009616,7.24357595985534e-05,1,1,1
2024-07-29 13:00:00,6.708057546739366e-05,1.0050876994997838e-05,0.0007300272495318616,7.25213633351496e-05,1,1,1
2024-07-29 14:00:00,6.736738452199922e-05,1.0269311862090378e-05,-0.000310576950856567,7.259627576783608e-05,1,-1,0
2024-07-29 15:00:00,6.759637805846684e-05,1.0485902429073087e-05,0.0002745486203930003,7.262218781822305e-05,1,1,1
2024-07-29 16:00:00,6.78550220294817e-05,1.0710845474881262e-05,0.0005561695089095764,7.266727806297213e-05,1,1,1
2024-07-29 17:00:00,6.814646589349316e-05,1.0944591746251365e-05,0.00014437931333199927,7.273393430294935e-05,1,1,1
2024-07-29 18:00:00,6.84818157032838e-05,1.1179370041227328e-05,0.0003103707125533539,7.283809829815045e-05,1,1,1
2024-07-29 19:00:00,6.878736847246989e-05,1.142165445921233e-05,-0.00039686262059202004,7.291021326653917e-05,1,-1,0
2024-07-29 20:00:00,6.907927015896473e-05,1.1654664971694915e-05,-0.00010105968296136858,7.297786046227503e-05,1,-1,0
2024-07-29 21:00:00,6.939061643992485e-05,1.1887555242180648e-05,0.00010106989705316316,7.306258256164913e-05,1,1,1
2024-07-29 22:00:00,6.969972633533842e-05,1.2119166896541623e-05,-0.00016602662200804197,7.314637933671138e-05,1,-1,0
2024-07-29 23:00:00,6.996207275261676e-05,1.2346950418490311e-05,2.1659242359861608e-05,7.31924200172853e-05,1,1,1
2024-07-30 00:00:00,7.022668899193669e-05,1.257461144793854e-05,-0.00013717223056497474,7.324054104686913e-05,1,-1,0
2024-07-30 01:00:00,7.047926810133967e-05,1.2807023643951393e-05,0.00047655838201210443,7.327433401632613e-05,1,1,1
2024-07-30 02:00:00,7.07354377734412e-05,1.3048358503783335e-05,-0.00018042855390132395,7.330409252446844e-05,1,-1,0
2024-07-30 03:00:00,7.100814306693869e-05,1.3281706915581841e-05,0.0004619804524521598,7.335470664309255e-05,1,1,1
2024-07-30 04:00:00,7.131736998997309e-05,1.3542732849921715e-05,-0.0004112613457625258,7.341497042145978e-05,1,-1,0
2024-07-30 05:00:00,7.159973199382093e-05,1.3785151173764458e-05,-0.0004980475094016334,7.346672849192685e-05,1,-1,0
2024-07-30 06:00:00,7.182572267789382e-05,1.4005938154449766e-05,-0.00025275868045515626,7.348664663143638e-05,1,-1,0
2024-07-30 07:00:00,7.200786142897266e-05,1.4210863157521203e-05,-7.223502387465608e-06,0.00012582899158551864,1,-1,0
2024-07-30 08:00:00,7.21799177977075e-05,1.4405342056336721e-05,9.390620936744476e-05,0.00012660432796934978,1,1,1
2024-07-30 09:00:00,7.235994104893518e-05,1.4601280898810608e-05,0.0002166862888139942,0.00012739123728793735,1,1,1
2024-07-30 10:00:00,7.257946434771392e-05,1.4799134611252956e-05,-0.00036106557672999084,0.00012821836061511498,1,-1,0
2024-07-30 11:00:00,7.277379326486287e-05,1.4991150638795396e-05,-2.889567937358617e-05,0.00012900494964046362,1,-1,0
2024-07-30 12:00:00,7.296338320510484e-05,1.5179996971440951e-05,0.00031786165793756815,0.00012977723463381452,1,1,1
2024-07-30 13:00:00,7.315649040498876e-05,1.5366812050165407e-05,0.000519971979287881,0.00013054600125540983,1,1,1
2024-07-30 14:00:00,7.339046983388716e-05,1.556696900778469e-05,0.0006279729466367456,0.000131393008818198,1,1,1
2024-07-30 15:00:00,7.364938515470526e-05,1.5789958924804868e-05,-0.0009161208413883681,0.00013233512627479506,1,-1,0
2024-07-30 16:00:00,7.38406584927462e-05,1.6005029427131444e-05,-0.00025270575663716155,0.00013319341730556338,1,-1,0
2024-07-30 17:00:00,7.401032286769618e-05,1.6217311375980634e-05,0.0001516617797872044,0.00013402409523167438,1,1,1
2024-07-30 18:00:00,7.418339390477907e-05,1.643468383747828e-05,-0.00025995219767915856,0.00013487412239248089,1,-1,0
2024-07-30 19:00:00,7.432049758613647e-05,1.6640360996067904e-05,6.500494759875686e-05,0.00013565544457223874,1,1,1
2024-07-30 20:00:00,7.444521048259198e-05,1.6846953312020623e-05,0.0003177813086812087,0.0001364290395501983,1,1,1
2024-07-30 21:00:00,7.45740707875841e-05,1.7071253030959496e-05,0.00023826026685136448,0.0001372633031142246,1,1,1
2024-07-30 22:00:00,7.471761227579648e-05,1.7306331448683373e-05,-0.00038978756577667806,0.00013814497250479437,1,-1,0
2024-07-30 23:00:00,7.484304019835497e-05,1.752927764134977e-05,-2.1663308853780983e-05,0.00013897191394132303,1,-1,0
2024-07-31 00:00:00,7.495507424183115e-05,1.7752130919746417e-05,0.00010831889081441837,0.00013978701338835195,1,1,1
2024-07-31 01:00:00,7.507220991931906e-05,1.7983812500916506e-05,-0.0001010866818297318,0.00014063497460460966,1,-1,0
2024-07-31 02:00:00,7.517082693537495e-05,1.8190156456046347e-05,0.0002455210462084523,0.00014138528021638387,1,1,1
2024-07-31 03:00:00,7.529072755190412e-05,1.838198167176658e-05,-0.0002671190845755511,0.00014210711414634032,1,-1,0
2024-07-31 04:00:00,7.538657191285488e-05,1.8579184984259457e-05,-0.0001949768194225987,0.00014282555793975528,1,-1,0
2024-07-31 05:00:00,7.54505294536746e-05,1.8768706151041772e-05,7.2227719554174286e-06,0.00014349175296073796,1,1,1
2024-07-31 06:00:00,7.55066615740136e-05,1.895401032795578e-05,-9.389535723569598e-05,0.00014413760733127494,1,-1,0
2024-07-31 07:00:00,7.55577717935066e-05,1.9138451913170095e-05,-0.00011557436849440883,0.00014477635271414822,1,-1,0
2024-07-31 08:00:00,7.560997255637764e-05,1.9314853037909022e-05,-0.0005779386373653272,0.00014539011280456003,1,-1,0
2024-07-31 09:00:00,7.561897854149797e-05,1.948368695412078e-05,0.0003180500639714534,0.00014594224989276586,1,1,1
2024-07-31 10:00:00,7.566684413718156e-05,1.965572416226905e-05,0.0004263406244806589,0.000146538203377902,1,1,1
2024-07-31 11:00:00,7.572476510876735e-05,1.983383905704875e-05,-0.00010834549210525513,0.00014716241871335516,1,-1,0
2024-07-31 12:00:00,7.575928698008992e-05,2.0009458769525605e-05,-0.00041898129754169844,0.00014775842418803437,1,-1,0
2024-07-31 13:00:00,7.575053434053862e-05,2.017889212748152e-05,-0.0004625179767728804,0.00014829719027621615,1,-1,0
