timestamp,X_sma_30,X_sma_60,X_sma_90,X_sma_150,X_sma_200,X_kama_30,X_kama_60,X_kama_90,X_kama_150,X_kama_200,X_slope_120,X_slope_360,X_slope_720,actual_target,forecast,y_predict,y_actual,signal_correct
2024-08-20 19:00:00,1.3635613333333334,1.3664231666666666,1.368191,1.3698342666666665,1.370731,1.3633905683708987,1.364358610879453,1.366632518227248,1.3673285790081078,1.3678812640288516,-8.23376276130605e-05,-6.038845078536943e-05,8.325536250404126e-06,-4.401828225986115e-05,5.868714559957698e-05,1,-1,0
2024-08-20 20:00:00,1.3634119999999998,1.366272,1.3680945555555557,1.3697687333333333,1.3706729000000002,1.3633695062972644,1.3642754361169769,1.3665174988280722,1.3672334217626558,1.367786322215887,-8.349468713106899e-05,-6.056241689108637e-05,8.070941655645995e-06,-0.0006309564860126349,6.007806621464113e-05,1,-1,0
2024-08-20 21:00:00,1.3632426666666666,1.3661051666666666,1.3679886666666667,1.3696920666666668,1.3706090499999999,1.3632926541835668,1.3641293095248601,1.3663646819334454,1.3670989762125059,1.367665292847673,-8.526022640464725e-05,-6.075010738251923e-05,7.803749460690038e-06,5.873068311124108e-05,6.162685563819691e-05,1,1,1
2024-08-20 22:00:00,1.3631096666666667,1.3659318333333332,1.367882888888889,1.3696147333333333,1.3705489,1.3632413049500853,1.3639882033777002,1.3662202504208483,1.3669686240114038,1.3675552860171196,-8.707278283219089e-05,-6.0912896704466216e-05,7.538785118541043e-06,-0.0002936361701035839,6.286555670356611e-05,1,-1,0
2024-08-20 23:00:00,1.363022,1.3657588333333335,1.3677755555555555,1.3695372000000001,1.37048075,1.3631972137168915,1.363828171266291,1.3660645362411523,1.3668306926550284,1.3674206160819833,-8.918824223907029e-05,-6.111327119294226e-05,7.272356170976389e-06,0.00034512384071438973,6.386202605988037e-05,1,1,1
2024-08-21 00:00:00,1.3629013333333335,1.3655991666666665,1.3676738888888889,1.3694589333333334,1.3704166,1.363149479040616,1.3637284875729683,1.3659415745779544,1.366707446832245,1.3673084131677524,-9.099548579763468e-05,-6.128742377127809e-05,7.009787666785921e-06,-0.00035234529839245354,6.528096852015699e-05,1,-1,0
2024-08-21 01:00:00,1.3627976666666666,1.3654215,1.3675716666666666,1.3693750666666666,1.3703512999999998,1.363089148136621,1.3635812365670426,1.3658061871489247,1.3665629688472407,1.3671860520152463,-9.288103340515216e-05,-6.147098614445911e-05,6.742629711884503e-06,-6.608802925489599e-05,6.640750828070366e-05,1,-1,0
2024-08-21 02:00:00,1.3627176666666665,1.3652331666666666,1.3674664444444447,1.3692952,1.37028865,1.363042148152089,1.36342113496275,1.3656668373708434,1.3664270696332041,1.3670692090727747,-9.461212584209846e-05,-6.165925405803078e-05,6.4728581009500994e-06,-4.406159811431998e-05,6.713110638991846e-05,1,-1,0
2024-08-21 03:00:00,1.3626606666666667,1.3650508333333335,1.3673686666666667,1.3692162666666667,1.3702267000000001,1.3630085971373045,1.3632743719335259,1.3655402250974056,1.366294897043236,1.366954830341807,-9.635005903191e-05,-6.182857120811026e-05,6.205222232299254e-06,0.00020562985157934754,6.780840903319356e-05,1,1,1
2024-08-21 04:00:00,1.362605,1.3648961666666668,1.367275,1.3691334666666666,1.3701694,1.3629835233800036,1.363182897879163,1.3654330559920604,1.3661654743038871,1.3668570597701328,-9.793787763043541e-05,-6.199609950696423e-05,5.9405321319642664e-06,-8.076654796440597e-05,6.865379359052888e-05,1,-1,0
2024-08-21 05:00:00,1.3625569999999998,1.3647328333333333,1.367174111111111,1.3690526,1.3701128,1.3629600739997887,1.3630804708349555,1.3653137797404822,1.3660397158987374,1.3667601769308348,-9.92030349330329e-05,-6.217536915152469e-05,5.671140858700353e-06,-0.00017623215649420487,6.91363169396763e-05,1,-1,0
2024-08-21 06:00:00,1.362494,1.3645838333333336,1.3670757777777778,1.3689689333333332,1.37005445,1.3629219115995068,1.3629774853903305,1.365193736150976,1.3659051671585625,1.3666573605276544,-0.0001004077019238002,-6.235942406964153e-05,5.398321402383895e-06,-0.00010282021151575282,6.979395230815891e-05,1,-1,0
2024-08-21 07:00:00,1.362433,1.364449,1.3669708888888887,1.3688854666666666,1.3699960999999998,1.3628822155621074,1.3628821407517138,1.3650613450168114,1.3657707847577862,1.3665538032421878,-0.00010160400027781622,-6.255008269097144e-05,5.125553386498993e-06,5.876044834218774e-05,7.037839313180595e-05,1,1,1
2024-08-21 08:00:00,1.3623793333333332,1.3643216666666667,1.366875,1.368801266666667,1.36993765,1.3628507078847507,1.3628033601131901,1.3649481309103095,1.365641205003077,1.3664536936004361,-0.00010268751302179379,-6.273857822977947e-05,4.857243005240803e-06,0.0003084742277128516,7.102774317970993e-05,1,1,1
2024-08-21 09:00:00,1.362325,1.3642058333333333,1.366757,1.3687174666666666,1.3698785,1.362829451980583,1.362760554843363,1.364813488555643,1.3655292559980692,1.3663626452300444,-0.00010369463157171286,-6.29389874407532e-05,4.593618204012576e-06,-0.00015418955035395587,7.146516532311443e-05,1,-1,0
2024-08-21 10:00:00,1.362282,1.3640963333333334,1.3666518888888888,1.3686344666666665,1.3698194000000001,1.3628088934968203,1.3627121976938479,1.3646912466442647,1.3654154546362551,1.366269261953278,-0.00010489138134595413,-6.312314266829393e-05,4.333526074203344e-06,-0.0004259225261612487,7.202910937710249e-05,1,-1,0
2024-08-21 11:00:00,1.362196,1.3639875000000001,1.366552,1.3685481333333336,1.3697544,1.362734312546593,1.3626388716013162,1.3645580532786863,1.365282316588363,1.366154425166555,-0.00010629752066121759,-6.330099512085602e-05,4.063788864058908e-06,-0.00023509186949455252,7.311453614959681e-05,1,-1,0
