timestamp,X_sma_30,X_sma_60,X_kama_30,X_kama_60,X_slope_360,X_slope_720,actual_target,forecast,y_predict,y_actual,signal_correct
2025-02-07 21:00:00,1.4311856666666667,1.4315120000000001,1.4311380161657334,1.4327163046089466,1.4277759343073422e-07,2.878137785752921e-06,-0.0001960290122938746,-1.6072092428943762e-05,-1,-1,1
2025-02-07 22:00:00,1.430966,1.4315066666666667,1.43100864655793,1.4326944905921488,-1.025458015504512e-07,2.7725157970407784e-06,0.0006862360652064581,-1.7349320330470902e-05,-1,1,0
2025-02-07 23:00:00,1.4308633333333334,1.431515,1.4309734768707378,1.4326762834713445,-2.4028348983978794e-07,2.6805001231289656e-06,0.004800358277468941,-1.792965590187008e-05,-1,1,0
2025-02-10 00:00:00,1.4310046666666667,1.4316531666666668,1.4310731865947899,1.4327561770169623,-8.478717683890362e-08,2.6658531041445948e-06,-0.001824614184634088,-1.720842880969795e-05,-1,-1,1
2025-02-10 01:00:00,1.4310793333333331,1.4317285,1.4310968557687698,1.4327631917958774,-5.708120175816737e-08,2.6062603322831072e-06,0.0,-1.704288767634302e-05,-1,0,0
2025-02-10 02:00:00,1.43117,1.4318063333333335,1.4311245006783764,1.432770333031351,-6.715458195313348e-08,2.554068230585093e-06,0.0010953743110304615,-1.6835897757422565e-05,-1,1,0
2025-02-10 03:00:00,1.431271,1.4319001666666664,1.4311757376120315,1.4328030049761646,-2.928906342653396e-08,2.5243134792466035e-06,0.0004948183459128064,-1.6469720096826603e-05,-1,1,0
2025-02-10 04:00:00,1.431444,1.4320243333333333,1.4312833291617295,1.4328612153198341,2.8787516357639678e-08,2.5036558069387e-06,-0.0008498307304364294,-1.5691811683711796e-05,-1,-1,1
2025-02-10 05:00:00,1.4315840000000002,1.4321206666666666,1.4313408155958531,1.4328849883924606,1.918739075249913e-09,2.471853565807823e-06,-2.7887001868509564e-05,-1.5239569416343593e-05,-1,-1,1
2025-02-10 06:00:00,1.4317046666666668,1.4322223333333333,1.4313893410703953,1.4329091326410544,-1.0243134569006936e-08,2.4364493694238205e-06,8.366333872489307e-05,-1.4882184793097109e-05,-1,1,0
2025-02-10 07:00:00,1.4318263333333332,1.4323093333333334,1.4314393956556952,1.4329316171362991,-6.723302903103268e-09,2.4007911859313005e-06,-0.0005716516550012818,-1.4479847699017069e-05,-1,-1,1
2025-02-10 08:00:00,1.431893,1.4323536666666667,1.4314609246898857,1.432937684676584,-4.6694033142480896e-08,2.357250721290291e-06,0.0007882144501332178,-1.4307867618661171e-05,-1,1,0
